local_time,dauwpuntstemp,kastemperatuur,plant
19/05/2022 9:40 AM,17.63214,20.9,20.8
19/05/2022 9:45 AM,17.51516,20.8,20.4
19/05/2022 9:50 AM,17.92158,20.9,20.5
19/05/2022 9:55 AM,18.05508,20.9,21.2
19/05/2022 10:00 AM,18.17451,21.1,22.1
19/05/2022 10:05 AM,18.69938,21.5,22
19/05/2022 10:10 AM,18.91421,21.7,22.2
19/05/2022 10:15 AM,19.48228,21.8,22.5
19/05/2022 10:20 AM,19.1506,22,23.1
19/05/2022 10:25 AM,18.86134,22.1,23.4
19/05/2022 10:30 AM,19.21234,22.5,24.9
19/05/2022 10:35 AM,19.44403,22.9,25
19/05/2022 10:40 AM,19.45869,23.1,24.1
19/05/2022 10:45 AM,19.54145,23,24.7
19/05/2022 10:50 AM,19.42413,22.9,24.7
19/05/2022 10:55 AM,20.05187,23.3,25.1
19/05/2022 11:00 AM,19.47526,23.2,24.8
19/05/2022 11:05 AM,19.18994,23.2,25.4
19/05/2022 11:10 AM,19.26633,23.6,24.5
19/05/2022 11:15 AM,18.46518,23.5,23.6
19/05/2022 11:20 AM,19.04349,23.5,25
19/05/2022 11:25 AM,19.64778,23.8,26.5
19/05/2022 11:30 AM,19.55665,23.9,24.7
19/05/2022 11:35 AM,18.9492,23.8,24.6
19/05/2022 11:40 AM,19.33354,23.8,23.5
19/05/2022 11:45 AM,18.71131,23.2,23
19/05/2022 11:50 AM,19.29703,23.1,22.7
19/05/2022 11:55 AM,19.02577,22.8,22.1
19/05/2022 12:00 PM,19.87184,22.6,22
19/05/2022 12:05 PM,19.67828,22.5,22.1
19/05/2022 12:10 PM,20.56308,22.9,22.3
19/05/2022 12:15 PM,21.45625,23.3,22.6
19/05/2022 12:20 PM,22.24803,23.5,23.2
19/05/2022 12:25 PM,22.68687,23.8,22.9
19/05/2022 12:30 PM,22.5877,23.7,22.7
19/05/2022 12:35 PM,21.76443,23.3,22.2
19/05/2022 12:40 PM,20.90088,22.7,21.5
19/05/2022 12:45 PM,20.839,22.4,21.3
19/05/2022 12:50 PM,20.60558,22.2,21.1
19/05/2022 12:55 PM,20.56815,22,21
19/05/2022 1:00 PM,20.52886,21.8,20.9
19/05/2022 1:05 PM,20.52886,21.8,21
19/05/2022 1:10 PM,20.48233,21.7,21.2
19/05/2022 1:15 PM,20.59889,21.8,21.2
19/05/2022 1:20 PM,20.51725,21.7,21.1
19/05/2022 1:25 PM,20.45298,21.6,21
19/05/2022 1:30 PM,20.47037,21.6,21
19/05/2022 1:35 PM,20.38858,21.5,21
19/05/2022 1:40 PM,20.50967,21.5,20.8
19/05/2022 1:45 PM,20.44484,21.4,20.9
19/05/2022 1:50 PM,20.41042,21.4,20.7
19/05/2022 1:55 PM,20.41417,21.3,20.7
19/05/2022 2:00 PM,20.37989,21.3,20.8
19/05/2022 2:05 PM,20.44837,21.3,20.9
19/05/2022 2:10 PM,20.32837,21.3,20.8
19/05/2022 2:15 PM,20.1257,21.2,20.7
19/05/2022 2:20 PM,19.64259,21.1,20.5
19/05/2022 2:25 PM,19.22374,21,20.5
19/05/2022 2:30 PM,18.78407,20.7,21
19/05/2022 2:35 PM,19.30338,20.9,21.4
19/05/2022 2:40 PM,19.36711,21.2,20.9
19/05/2022 2:45 PM,19.32096,21.3,24.1
19/05/2022 2:50 PM,18.44874,21.4,23.2
19/05/2022 2:55 PM,18.97608,21.9,23.7
19/05/2022 3:00 PM,19.55596,22.2,24.7
19/05/2022 3:05 PM,18.81985,22.3,23.6
19/05/2022 3:10 PM,19.38846,22.5,25.4
19/05/2022 3:15 PM,21.75319,24.6,26.5
19/05/2022 3:20 PM,21.82996,25,26.7
19/05/2022 3:25 PM,22.15822,25.5,26.9
19/05/2022 3:30 PM,23.1015,26.2,27.4
19/05/2022 3:35 PM,23.44966,26.7,27.1
19/05/2022 3:40 PM,21.7887,27,26.2
19/05/2022 3:45 PM,22.12621,26.6,27
19/05/2022 3:50 PM,21.08346,26.5,27.1
19/05/2022 3:55 PM,21.3145,26.6,27.3
19/05/2022 4:00 PM,20.39524,26.6,26.8
19/05/2022 4:05 PM,19.96485,26.1,25.2
19/05/2022 4:10 PM,19.48736,25.6,25.1
19/05/2022 4:15 PM,19.82452,25.4,25.6
19/05/2022 4:20 PM,20.0783,25.5,24.1
19/05/2022 4:25 PM,19.10815,24.7,23.3
19/05/2022 4:30 PM,18.9852,24.2,23.6
19/05/2022 4:35 PM,19.5071,24.2,23.6
19/05/2022 4:40 PM,19.64648,24.3,24.4
19/05/2022 4:45 PM,20.07389,24.5,24.1
19/05/2022 4:50 PM,20.575,24.5,24
19/05/2022 4:55 PM,20.07389,24.5,23.6
19/05/2022 5:00 PM,19.83413,24.1,23.4
19/05/2022 5:05 PM,19.70307,23.9,23.6
19/05/2022 5:10 PM,19.48085,23.8,23.2
19/05/2022 5:15 PM,19.83377,23.8,22.9
19/05/2022 5:20 PM,19.3363,23.5,22.8
19/05/2022 5:25 PM,19.20454,23.3,22.7
19/05/2022 5:30 PM,19.70116,23.6,23.5
19/05/2022 5:35 PM,19.64491,23.5,22.8
19/05/2022 5:40 PM,19.08023,23.3,22.8
19/05/2022 5:45 PM,19.19526,23.1,22.2
19/05/2022 5:50 PM,18.68439,22.7,21.8
19/05/2022 5:55 PM,18.97226,22.6,21.8
19/05/2022 6:00 PM,19.50562,22.7,22.1
19/05/2022 6:05 PM,19.44711,22.6,21.7
19/05/2022 6:10 PM,19.52507,22.6,22
19/05/2022 6:15 PM,19.87184,22.6,22.1
19/05/2022 6:20 PM,19.91421,22.8,22.1
19/05/2022 6:25 PM,19.83562,22.7,22.2
19/05/2022 6:30 PM,20.10301,22.7,22.2
19/05/2022 6:35 PM,20.08404,22.7,22.3
19/05/2022 6:40 PM,20.04604,22.7,21.8
19/05/2022 6:45 PM,19.99114,22.8,22.6
19/05/2022 6:50 PM,20.1303,23.1,23.1
19/05/2022 6:55 PM,19.99263,23.3,22.7
19/05/2022 7:00 PM,19.61627,23.2,22.6
19/05/2022 7:05 PM,19.47526,23.2,22.5
19/05/2022 7:10 PM,19.35782,23.1,22.3
19/05/2022 7:15 PM,19.4788,23.1,22.4
19/05/2022 7:20 PM,19.26061,23,22.3
19/05/2022 7:25 PM,18.67206,22.9,22
19/05/2022 7:30 PM,18.47836,22.7,22
19/05/2022 7:35 PM,19.01464,22.5,21.7
19/05/2022 7:40 PM,18.4995,22.3,21.5
19/05/2022 7:45 PM,18.50577,22.1,21.2
19/05/2022 7:50 PM,18.88068,22,21.1
19/05/2022 7:55 PM,18.7241,21.8,21
19/05/2022 8:00 PM,18.95488,21.8,20.8
19/05/2022 8:05 PM,18.93324,21.7,20.8
19/05/2022 8:10 PM,18.66349,21.6,20.9
19/05/2022 8:15 PM,18.91117,21.6,20.8
19/05/2022 8:20 PM,18.82823,21.4,20.6
19/05/2022 8:25 PM,18.80007,21.2,20.4
19/05/2022 8:30 PM,18.52933,21,20.3
19/05/2022 8:35 PM,18.40729,20.8,20.2
19/05/2022 8:40 PM,18.38298,20.7,20
19/05/2022 8:45 PM,18.2663,20.6,19.9
19/05/2022 8:50 PM,18.18648,20.5,19.7
19/05/2022 8:55 PM,18.16806,20.5,19.6
19/05/2022 9:00 PM,18.12497,20.4,19.5
19/05/2022 9:05 PM,18.15463,20.3,19.3
19/05/2022 9:10 PM,17.96503,20.2,19.2
19/05/2022 9:15 PM,17.82311,20,19.1
19/05/2022 9:20 PM,17.66273,19.8,18.9
19/05/2022 9:25 PM,17.41873,19.7,18.6
19/05/2022 9:30 PM,17.28728,19.4,18.4
19/05/2022 9:35 PM,17.10852,19.2,18.2
19/05/2022 9:40 PM,17.19842,19.2,18.2
19/05/2022 9:45 PM,16.9117,19,17.9
19/05/2022 9:50 PM,15.82823,18.1,17.4
19/05/2022 9:55 PM,15.86478,17.9,17.4
19/05/2022 10:00 PM,16.24916,18.2,17.4
19/05/2022 10:05 PM,16.22151,18.1,17.2
19/05/2022 10:10 PM,15.39981,17.5,16.9
19/05/2022 10:15 PM,15.37254,17.4,16.7
19/05/2022 10:20 PM,15.23859,17.3,16.8
19/05/2022 10:25 PM,15.08683,17.2,16.6
19/05/2022 10:30 PM,15.15477,17,16.5
19/05/2022 10:35 PM,14.88028,16.9,16.4
19/05/2022 10:40 PM,14.74647,16.8,16.2
19/05/2022 10:45 PM,14.45241,16.7,16.1
19/05/2022 10:50 PM,14.37199,16.6,15.9
19/05/2022 10:55 PM,14.24656,16.4,15.9
19/05/2022 11:00 PM,14.32714,16.5,15.8
19/05/2022 11:05 PM,14.18366,16.3,15.7
19/05/2022 11:10 PM,14.04987,16.2,15.7
19/05/2022 11:15 PM,14.10297,16.2,15.6
19/05/2022 11:20 PM,14.24377,16.2,15.6
19/05/2022 11:25 PM,14.14528,16.1,15.6
19/05/2022 11:30 PM,14.21521,16.1,15.5
19/05/2022 11:35 PM,14.26747,16.1,15.5
19/05/2022 11:40 PM,14.25007,16.1,15.5
19/05/2022 11:45 PM,14.26747,16.1,15.4
19/05/2022 11:50 PM,14.08175,16,15.4
19/05/2022 11:55 PM,14.16279,16.1,15.3
20/05/2022 12:00 AM,14.19775,16.1,15.2
20/05/2022 12:05 AM,13.96576,15.9,15.2
20/05/2022 12:10 AM,14.06427,16,15.2
20/05/2022 12:15 AM,14.08765,15.9,15.1
20/05/2022 12:20 AM,14.03551,15.9,15.1
20/05/2022 12:25 AM,14.19145,15.9,15.1
20/05/2022 12:30 AM,14.20869,15.9,15
20/05/2022 12:35 AM,14.05826,15.8,15
20/05/2022 12:40 AM,13.9596,15.7,15.1
20/05/2022 12:45 AM,14.17419,15.9,15.1
20/05/2022 12:50 AM,14.09277,15.8,15.1
20/05/2022 12:55 AM,14.16158,15.8,15
20/05/2022 1:00 AM,14.23012,15.8,15
20/05/2022 1:05 AM,14.14841,15.7,14.9
20/05/2022 1:10 AM,14.04568,15.7,14.9
20/05/2022 1:15 AM,14.07999,15.7,14.9
20/05/2022 1:20 AM,14.07999,15.7,14.9
20/05/2022 1:25 AM,14.11423,15.7,14.9
20/05/2022 1:30 AM,14.16547,15.7,14.9
20/05/2022 1:35 AM,14.16547,15.7,14.9
20/05/2022 1:40 AM,14.06284,15.7,15
20/05/2022 1:45 AM,14.02849,15.7,14.9
20/05/2022 1:50 AM,14.19588,15.8,14.9
20/05/2022 1:55 AM,14.16158,15.8,15
20/05/2022 2:00 AM,14.21301,15.8,15
20/05/2022 2:05 AM,14.28135,15.8,15
20/05/2022 2:10 AM,14.17874,15.8,15
20/05/2022 2:15 AM,14.36311,15.9,15.1
20/05/2022 2:20 AM,14.26429,15.8,15.1
20/05/2022 2:25 AM,14.26429,15.8,15.1
20/05/2022 2:30 AM,14.34943,15.8,15.1
20/05/2022 2:35 AM,14.33244,15.8,15.1
20/05/2022 2:40 AM,14.44831,15.9,15.1
20/05/2022 2:45 AM,14.4653,15.9,15.2
20/05/2022 2:50 AM,14.44831,15.9,15.1
20/05/2022 2:55 AM,14.59816,16,15.1
20/05/2022 3:00 AM,14.64898,16,15.3
20/05/2022 3:05 AM,14.58119,16,15.3
20/05/2022 3:10 AM,14.74794,16.1,15.3
20/05/2022 3:15 AM,14.731,16.1,15.4
20/05/2022 3:20 AM,14.81298,16.2,15.4
20/05/2022 3:25 AM,14.92889,16.3,15.5
20/05/2022 3:30 AM,14.97973,16.3,15.6
20/05/2022 3:35 AM,15.06177,16.4,15.6
20/05/2022 3:40 AM,15.04481,16.4,15.7
20/05/2022 3:45 AM,15.04481,16.4,15.7
20/05/2022 3:50 AM,15.19464,16.5,15.6
20/05/2022 3:55 AM,15.01085,16.4,15.6
20/05/2022 4:00 AM,14.99384,16.4,15.6
20/05/2022 4:05 AM,14.99384,16.4,15.6
20/05/2022 4:10 AM,14.94585,16.3,15.6
20/05/2022 4:15 AM,15.01354,16.3,15.6
20/05/2022 4:20 AM,15.04481,16.4,15.5
20/05/2022 4:25 AM,14.97973,16.3,15.6
20/05/2022 4:30 AM,14.94585,16.3,15.6
20/05/2022 4:35 AM,15.03042,16.3,15.6
20/05/2022 4:40 AM,15.16318,16.4,15.6
20/05/2022 4:45 AM,15.09564,16.4,15.5
20/05/2022 4:50 AM,15.12944,16.4,15.6
20/05/2022 4:55 AM,15.01085,16.4,15.7
20/05/2022 5:00 AM,15.07872,16.4,15.7
20/05/2022 5:05 AM,15.09564,16.4,15.7
20/05/2022 5:10 AM,15.12944,16.4,15.7
20/05/2022 5:15 AM,15.22847,16.5,15.7
20/05/2022 5:20 AM,15.27909,16.5,15.8
20/05/2022 5:25 AM,15.27909,16.5,15.8
20/05/2022 5:30 AM,15.37991,16.5,15.9
20/05/2022 5:35 AM,15.42867,16.6,15.9
20/05/2022 5:40 AM,15.42867,16.6,16
20/05/2022 5:45 AM,15.44548,16.6,15.9
20/05/2022 5:50 AM,15.44548,16.6,15.9
20/05/2022 5:55 AM,15.41185,16.6,16
20/05/2022 6:00 AM,15.39501,16.6,16
20/05/2022 6:05 AM,15.54459,16.7,16
20/05/2022 6:10 AM,15.39263,16.7,16
20/05/2022 6:15 AM,15.52553,16.8,16.1
20/05/2022 6:20 AM,15.59316,16.8,16.1
20/05/2022 6:25 AM,15.62687,16.8,16.1
20/05/2022 6:30 AM,15.77646,16.9,16.3
20/05/2022 6:35 AM,15.77646,16.9,16.4
20/05/2022 6:40 AM,15.80819,17,16.4
20/05/2022 6:45 AM,15.89241,17,16.5
20/05/2022 6:50 AM,15.99156,17.1,16.6
20/05/2022 6:55 AM,16.14113,17.2,16.7
20/05/2022 7:00 AM,15.53599,17,16.5
20/05/2022 7:05 AM,15.65202,17.1,16.7
20/05/2022 7:10 AM,15.91833,17.3,17
20/05/2022 7:15 AM,16.2357,17.5,17.3
20/05/2022 7:20 AM,16.63481,17.8,17.6
20/05/2022 7:25 AM,16.81604,18,17.8
20/05/2022 7:30 AM,16.79156,18.2,18.1
20/05/2022 7:35 AM,16.66485,18.3,18.2
20/05/2022 7:40 AM,17.25628,18.6,18.3
20/05/2022 7:45 AM,16.70423,18.5,18.2
20/05/2022 7:50 AM,16.59803,18.5,18.1
20/05/2022 7:55 AM,16.75954,18.7,18.4
20/05/2022 8:00 AM,16.91147,18.8,18.7
20/05/2022 8:05 AM,16.58863,18.8,18.4
20/05/2022 8:10 AM,16.24684,18.6,18.7
20/05/2022 8:15 AM,16.43598,18.7,18.4
20/05/2022 8:20 AM,16.29027,18.7,18.3
20/05/2022 8:25 AM,16.425,18.8,18.5
20/05/2022 8:30 AM,17.13575,19.1,19.2
20/05/2022 8:35 AM,16.78718,19.3,19
20/05/2022 8:40 AM,16.23309,19,18.4
20/05/2022 8:45 AM,16.66459,19.1,18.9
20/05/2022 8:50 AM,16.23309,19,18.9
20/05/2022 8:55 AM,17.50284,19.4,19.5
20/05/2022 9:00 AM,17.35694,19.6,20
20/05/2022 9:05 AM,15.80015,19.2,18.9
20/05/2022 9:10 AM,16.20542,19.3,19.3
20/05/2022 9:15 AM,16.7674,19.7,19.8
20/05/2022 9:20 AM,15.87588,19.6,19.2
20/05/2022 9:25 AM,15.67681,19.6,20.8
20/05/2022 9:30 AM,16.16743,19.9,19.8
20/05/2022 9:35 AM,15.33319,19.6,19.1
20/05/2022 9:40 AM,15.9334,19.7,19.4
20/05/2022 9:45 AM,16.57843,19.8,20.1
20/05/2022 9:50 AM,16.46208,20,20.6
20/05/2022 9:55 AM,15.52094,19.9,20.5
20/05/2022 10:00 AM,15.88708,20.3,20.2
20/05/2022 10:05 AM,15.71434,20.1,20
20/05/2022 10:10 AM,16.11488,20.6,21.1
20/05/2022 10:15 AM,16.12814,20.7,20.9
20/05/2022 10:20 AM,15.52299,20.4,19.6
20/05/2022 10:25 AM,15.90086,20.4,19.7
20/05/2022 10:30 AM,15.5877,20.6,20.1
20/05/2022 10:35 AM,16.05666,20.8,20.7
20/05/2022 10:40 AM,16.30033,20.9,20.7
20/05/2022 10:45 AM,17.11197,21.1,21.2
20/05/2022 10:50 AM,16.6253,21.5,21.1
20/05/2022 10:55 AM,16.40001,21.2,21
20/05/2022 11:00 AM,17.11633,21.4,20.9
20/05/2022 11:05 AM,16.0155,21,20.3
20/05/2022 11:10 AM,16.04736,21.1,20.7
20/05/2022 11:15 AM,17.48773,21.3,21.3
20/05/2022 11:20 AM,16.92962,21.4,21
20/05/2022 11:25 AM,16.762,21.4,20.6
20/05/2022 11:30 AM,17.40298,21.4,20.9
20/05/2022 11:35 AM,16.762,21.4,20.8
20/05/2022 11:40 AM,15.82172,21,20.2
20/05/2022 11:45 AM,16.16479,21,20.6
20/05/2022 11:50 AM,16.56895,21.2,21.2
20/05/2022 11:55 AM,16.55026,21.4,21.1
20/05/2022 12:00 PM,16.6462,21.7,21.2
20/05/2022 12:05 PM,18.58789,21.9,21.3
20/05/2022 12:10 PM,17.85199,21.8,21.2
20/05/2022 12:15 PM,18.2313,21.9,21.7
20/05/2022 12:20 PM,18.16767,22,22
20/05/2022 12:25 PM,16.84813,22,21
20/05/2022 12:30 PM,16.77368,21.9,20.9
20/05/2022 12:35 PM,16.70028,21.6,20.4
20/05/2022 12:40 PM,16.87459,21.3,19.9
20/05/2022 12:45 PM,15.78016,20.8,19.3
20/05/2022 12:50 PM,16.42875,20.5,18.8
20/05/2022 12:55 PM,17.25864,20.3,18.7
20/05/2022 1:00 PM,17.76271,20.2,18.7
20/05/2022 1:05 PM,17.90323,20.1,18.8
20/05/2022 1:10 PM,18.33578,20.1,19.2
20/05/2022 1:15 PM,18.56585,20.1,19.2
20/05/2022 1:20 PM,18.8864,20.3,19.8
20/05/2022 1:25 PM,18.82708,20.4,19.7
20/05/2022 1:30 PM,19.05523,20.4,19.7
20/05/2022 1:35 PM,19.29778,20.4,19.6
20/05/2022 1:40 PM,19.31861,20.3,19.7
20/05/2022 1:45 PM,19.15094,20.2,19.5
20/05/2022 1:50 PM,19.00029,20.1,19.4
20/05/2022 1:55 PM,18.95253,20,19.2
20/05/2022 2:00 PM,18.85332,19.9,19.1
20/05/2022 2:05 PM,18.62073,19.7,19.1
20/05/2022 2:10 PM,18.77402,19.7,19.1
20/05/2022 2:15 PM,18.79098,19.7,19.2
20/05/2022 2:20 PM,18.99175,19.8,19.5
20/05/2022 2:25 PM,19.29158,20,19.7
20/05/2022 2:30 PM,19.273,20.1,19.6
20/05/2022 2:35 PM,19.23913,20.1,19.4
20/05/2022 2:40 PM,19.10588,20,19.4
20/05/2022 2:45 PM,19.12284,20,19.4
20/05/2022 2:50 PM,18.85634,19.8,19.2
20/05/2022 2:55 PM,18.85634,19.8,19.1
20/05/2022 3:00 PM,18.68902,19.7,18.9
20/05/2022 3:05 PM,18.53864,19.6,18.8
20/05/2022 3:10 PM,18.4565,19.5,18.9
20/05/2022 3:15 PM,18.4565,19.5,18.9
20/05/2022 3:20 PM,18.35393,19.5,18.9
20/05/2022 3:25 PM,18.22051,19.4,18.6
20/05/2022 3:30 PM,18.2548,19.4,18.8
20/05/2022 3:35 PM,18.15567,19.3,18.7
20/05/2022 3:40 PM,18.2548,19.4,18.7
20/05/2022 3:45 PM,18.1214,19.3,18.5
20/05/2022 3:50 PM,18.10425,19.3,18.7
20/05/2022 3:55 PM,17.91919,19.2,18.6
20/05/2022 4:00 PM,18.15567,19.3,18.7
20/05/2022 4:05 PM,18.03546,19.3,18.6
20/05/2022 4:10 PM,18.13855,19.3,18.7
20/05/2022 4:15 PM,17.9664,19.3,18.5
20/05/2022 4:20 PM,17.85013,19.2,18.6
20/05/2022 4:25 PM,17.90195,19.2,18.7
20/05/2022 4:30 PM,18.06988,19.3,18.8
20/05/2022 4:35 PM,18.18615,19.4,19.1
20/05/2022 4:40 PM,18.62381,19.6,19.5
20/05/2022 4:45 PM,18.66849,19.8,19.4
20/05/2022 4:50 PM,18.79787,20,19.4
20/05/2022 4:55 PM,18.79787,20,20
20/05/2022 5:00 PM,19.34934,20.4,20.5
20/05/2022 5:05 PM,19.61252,20.7,20.5
20/05/2022 5:10 PM,19.46864,20.8,20.6
20/05/2022 5:15 PM,19.24002,20.8,21
20/05/2022 5:20 PM,19.75913,21.2,21.4
20/05/2022 5:25 PM,19.48155,21.5,21.1
20/05/2022 5:30 PM,19.35725,21.3,20.4
20/05/2022 5:35 PM,18.34211,21,20.2
20/05/2022 5:40 PM,18.47337,21,20.3
20/05/2022 5:45 PM,18.26291,20.9,20
20/05/2022 5:50 PM,18.36454,20.7,19.7
20/05/2022 5:55 PM,18.72658,20.9,20.4
20/05/2022 6:00 PM,18.49967,20.8,19.7
20/05/2022 6:05 PM,18.72152,20.6,19.7
20/05/2022 6:10 PM,18.74829,20.5,19.5
20/05/2022 6:15 PM,18.71061,20.3,19.6
20/05/2022 6:20 PM,18.63982,20.3,19.7
20/05/2022 6:25 PM,18.41662,20.2,19.8
20/05/2022 6:30 PM,18.45226,20.2,19.5
20/05/2022 6:35 PM,18.10285,19.9,19
20/05/2022 6:40 PM,17.85213,19.7,18.8
20/05/2022 6:45 PM,17.50284,19.4,18.6
20/05/2022 6:50 PM,17.72262,19.3,18.8
20/05/2022 6:55 PM,18.00096,19.3,19.2
20/05/2022 7:00 PM,17.85648,19.4,19
20/05/2022 7:05 PM,17.93096,19.6,19.1
20/05/2022 7:10 PM,18.39175,19.8,19.5
20/05/2022 7:15 PM,18.49068,19.9,19.5
20/05/2022 7:20 PM,18.60706,20,19.7
20/05/2022 7:25 PM,18.68854,20.1,19.8
20/05/2022 7:30 PM,18.57215,20,19.3
20/05/2022 7:35 PM,18.49068,19.9,19.1
20/05/2022 7:40 PM,18.31022,19.7,19.2
20/05/2022 7:45 PM,18.22302,19.7,19.6
20/05/2022 7:50 PM,18.40917,19.8,19.5
20/05/2022 7:55 PM,18.35686,19.8,19.2
20/05/2022 8:00 PM,18.30439,19.8,19.1
20/05/2022 8:05 PM,17.9553,19.5,18.9
20/05/2022 8:10 PM,17.94382,19.4,18.9
20/05/2022 8:15 PM,17.70508,19.3,18.7
20/05/2022 8:20 PM,17.54646,19.3,18.8
20/05/2022 8:25 PM,17.66995,19.3,18.7
20/05/2022 8:30 PM,17.6763,19.2,18.8
20/05/2022 8:35 PM,17.44779,19.2,18.7
20/05/2022 8:40 PM,17.32354,19.2,18.6
20/05/2022 8:45 PM,17.08201,19.1,18.5
20/05/2022 8:50 PM,16.88508,18.9,18.3
20/05/2022 8:55 PM,17.09875,18.9,18.3
20/05/2022 9:00 PM,17.15178,18.9,18.2
20/05/2022 9:05 PM,17.30336,19,18.2
20/05/2022 9:10 PM,17.37366,19,18.2
20/05/2022 9:15 PM,16.50697,18.3,17.6
20/05/2022 9:20 PM,16.43634,18.3,17.3
20/05/2022 9:25 PM,16.17108,17.8,17.1
20/05/2022 9:30 PM,16.08971,17.7,16.9
20/05/2022 9:35 PM,15.88649,17.6,16.8
20/05/2022 9:40 PM,15.3272,17.3,16.6
20/05/2022 9:45 PM,15.11256,17.1,16.4
20/05/2022 9:50 PM,15.01408,17,16.2
20/05/2022 9:55 PM,14.98603,16.9,16.1
20/05/2022 10:00 PM,14.95759,16.8,16
20/05/2022 10:05 PM,14.87648,16.7,16.1
20/05/2022 10:10 PM,14.96355,16.7,16
20/05/2022 10:15 PM,14.91136,16.7,16.1
20/05/2022 10:20 PM,14.71864,16.7,16.1
20/05/2022 10:25 PM,14.57716,16.7,16
20/05/2022 10:30 PM,14.51423,16.6,15.9
20/05/2022 10:35 PM,14.4232,16.4,15.8
20/05/2022 10:40 PM,14.29974,16.4,15.8
20/05/2022 10:45 PM,14.4232,16.4,15.8
20/05/2022 10:50 PM,14.58619,16.3,15.9
20/05/2022 10:55 PM,14.27195,16.3,15.8
20/05/2022 11:00 PM,14.28956,16.3,15.7
20/05/2022 11:05 PM,14.49946,16.3,15.6
20/05/2022 11:10 PM,14.49946,16.3,15.6
20/05/2022 11:15 PM,14.58619,16.3,15.6
20/05/2022 11:20 PM,14.62076,16.3,15.5
20/05/2022 11:25 PM,14.62528,16.2,15.5
20/05/2022 11:30 PM,14.64243,16.2,15.4
20/05/2022 11:35 PM,14.54363,16.1,15.4
20/05/2022 11:40 PM,14.57784,16.1,15.4
20/05/2022 11:45 PM,14.61199,16.1,15.4
20/05/2022 11:50 PM,14.74496,16.2,15.4
20/05/2022 11:55 PM,14.61199,16.1,15.4
21/05/2022 12:00 AM,14.61199,16.1,15.4
21/05/2022 12:05 AM,14.66309,16.1,15.3
21/05/2022 12:10 AM,14.69708,16.1,15.3
21/05/2022 12:15 AM,14.69708,16.1,15.3
21/05/2022 12:20 AM,14.731,16.1,15.3
21/05/2022 12:25 AM,14.74794,16.1,15.3
21/05/2022 12:30 AM,14.84921,16.1,15.3
21/05/2022 12:35 AM,14.81552,16.1,15.4
21/05/2022 12:40 AM,14.68277,16,15.2
21/05/2022 12:45 AM,14.64898,16,15.3
21/05/2022 12:50 AM,14.69965,16,15.3
21/05/2022 12:55 AM,14.73335,16,15.3
21/05/2022 1:00 AM,14.63432,15.9,15.2
21/05/2022 1:05 AM,14.61749,15.9,15.3
21/05/2022 1:10 AM,14.66793,15.9,15.2
21/05/2022 1:15 AM,14.66793,15.9,15.1
21/05/2022 1:20 AM,14.56888,15.8,15.1
21/05/2022 1:25 AM,14.56888,15.8,15.1
21/05/2022 1:30 AM,14.52005,15.7,15.1
21/05/2022 1:35 AM,14.52005,15.7,15.1
21/05/2022 1:40 AM,14.50333,15.7,15.1
21/05/2022 1:45 AM,14.48659,15.7,15
21/05/2022 1:50 AM,14.55345,15.7,15.1
21/05/2022 1:55 AM,14.65257,15.8,15.2
21/05/2022 2:00 AM,14.70258,15.8,15.3
21/05/2022 2:05 AM,14.65257,15.8,15.3
21/05/2022 2:10 AM,14.83503,15.9,15.4
21/05/2022 2:15 AM,15.00066,16,15.3
21/05/2022 2:20 AM,14.93421,16,15.4
21/05/2022 2:25 AM,14.95085,16,15.4
21/05/2022 2:30 AM,15.01673,16.1,15.4
21/05/2022 2:35 AM,15.00004,16.1,15.5
21/05/2022 2:40 AM,15.06577,16.2,15.5
21/05/2022 2:45 AM,14.98335,16.1,15.5
21/05/2022 2:50 AM,15.13257,16.2,15.5
21/05/2022 2:55 AM,15.08249,16.2,15.5
21/05/2022 3:00 AM,15.03227,16.2,15.6
21/05/2022 3:05 AM,15.11589,16.2,15.6
21/05/2022 3:10 AM,15.19835,16.3,15.6
21/05/2022 3:15 AM,15.16489,16.3,15.6
21/05/2022 3:20 AM,15.23175,16.3,15.6
21/05/2022 3:25 AM,15.21506,16.3,15.6
21/05/2022 3:30 AM,15.16489,16.3,15.6
21/05/2022 3:35 AM,15.19835,16.3,15.6
21/05/2022 3:40 AM,15.21506,16.3,15.7
21/05/2022 3:45 AM,15.16489,16.3,15.6
21/05/2022 3:50 AM,15.19835,16.3,15.6
21/05/2022 3:55 AM,14.89492,16.3,15.6
21/05/2022 4:00 AM,15.04481,16.4,15.6
21/05/2022 4:05 AM,15.07872,16.4,15.6
21/05/2022 4:10 AM,15.09564,16.4,15.6
21/05/2022 4:15 AM,15.01085,16.4,15.7
21/05/2022 4:20 AM,15.02784,16.4,15.7
21/05/2022 4:25 AM,15.09564,16.4,15.6
21/05/2022 4:30 AM,15.02784,16.4,15.7
21/05/2022 4:35 AM,15.07872,16.4,15.6
21/05/2022 4:40 AM,15.06177,16.4,15.6
21/05/2022 4:45 AM,14.86088,16.3,15.6
21/05/2022 4:50 AM,14.89492,16.3,15.5
21/05/2022 4:55 AM,14.9628,16.3,15.5
21/05/2022 5:00 AM,14.9628,16.3,15.5
21/05/2022 5:05 AM,14.86383,16.2,15.5
21/05/2022 5:10 AM,14.74496,16.2,15.5
21/05/2022 5:15 AM,14.82995,16.2,15.4
21/05/2022 5:20 AM,14.88075,16.2,15.4
